District,Tehsil,Village,Village Code,Google Drive Link,update time and date 
Gurgaon,Farrukhnagar,Gugana,102927,,
Gurgaon,Farrukhnagar,Tajnagar,102928,,
Gurgaon,Farrukhnagar,Khatawas,102929,,
Gurgaon,Farrukhnagar,Karola,102930,,
Gurgaon,Farrukhnagar,Farrukh Nagar,102931,,
Gurgaon,Farrukhnagar,Khandewala,102932,,
Gurgaon,Farrukhnagar,Mushedpur,102933,,
Gurgaon,Farrukhnagar,Sanpka,102934,,
Gurgaon,Farrukhnagar,Sultanpur,102935,,
Gurgaon,Farrukhnagar,Jatola,102936,,
Gurgaon,Farrukhnagar,Iqbalpur,102937,,
Gurgaon,Farrukhnagar,Kaliawas,102938,,
Gurgaon,Farrukhnagar,Kharkhari,102939,,
Gurgaon,Farrukhnagar,Fakharpur,102940,,
Gurgaon,Farrukhnagar,Tatarpur,102941,,
Gurgaon,Farrukhnagar,Khawaspur,102942,,
Gurgaon,Farrukhnagar,Baslambi,102943,,
Gurgaon,Farrukhnagar,Alimudinpur,102944,,
Gurgaon,Farrukhnagar,Daboda,102945,,
Gurgaon,Farrukhnagar,Jhanjrola,102946,,
Gurgaon,Farrukhnagar,Judola,102947,,
Gurgaon,Farrukhnagar,Jhund Sarai Abad,102948,,
Gurgaon,Farrukhnagar,Jhund Sarai Viran,102949,,
Gurgaon,Farrukhnagar,Dhanawas,102950,,
Gurgaon,Farrukhnagar,Jaraou,102951,,
Gurgaon,Farrukhnagar,Rajupur,102952,,
Gurgaon,Farrukhnagar,Shekhupur Majri,102953,,
Gurgaon,Farrukhnagar,Palri,102954,,
Gurgaon,Farrukhnagar,Joniawas,102955,,
Gurgaon,Farrukhnagar,Fazilpur Badli,102956,,
Gurgaon,Farrukhnagar,Saidpur Mohammadpur,102957,,
Gurgaon,Farrukhnagar,Sarbasirpur,102958,,
Gurgaon,Farrukhnagar,Bakainka,102959,,
Gurgaon,Farrukhnagar,Faridpur,102960,,
Gurgaon,Farrukhnagar,Basonda,102961,,
Gurgaon,Farrukhnagar,Tirpari,102962,,
Gurgaon,Farrukhnagar,Hari Nagar,102963,,
Gurgaon,Farrukhnagar,Garhi Nathekhan,102964,,
Gurgaon,Farrukhnagar,Ghoshgarh,102965,,
Gurgaon,Farrukhnagar,Janaula,102966,,
Gurgaon,Farrukhnagar,Jori,102967,,
HISAR,HISAR,HISAR (RURAL),102968,,
HISAR,HISAR,TALWANDI_RANA,102969,,
HISAR,HISAR,MIRZAPUR,102970,,
HISAR,HISAR,DHANSU,102971,,
HISAR,HISAR,GANGAWA,102972,,
HISAR,HISAR,KHOKHA,102973,,
HISAR,HISAR,KHARKHRI,102974,,
HISAR,HISAR,SULKHANI,102975,,
HISAR,HISAR,BHABALPUR,102976,,
HISAR,HISAR,JUGLAN,102977,,
HISAR,HISAR,BIR HISAR,102978,,
HISAR,HISAR,KAIMARI,102979,,
HISAR,HISAR,SATROD_KHURD,102980,,
HISAR,HISAR,SATROD_KHAS,102981,,
HISAR,HISAR,SATROD KALAN,102982,,
HISAR,HISAR,RAIPUR,102983,,
HISAR,HISAR,BHAGANA,102984,,
HISAR,HISAR,KHARAD,102985,,
HISAR,HISAR,ALIPUR,102986,,
HISAR,HISAR,LADWA,102987,,
HISAR,HISAR,NAYANA,102988,,
HISAR,HISAR,DABDA,102989,,
HISAR,HISAR,LANDHARI SUKH LAMBRAN,102990,,
HISAR,HISAR,NAGTHLA,102991,,
HISAR,HISAR,KULERI,102992,,
HISAR,HISAR,MIRPUR,102993,,
HISAR,HISAR,SAMANI,102994,,
HISAR,HISAR,KIRMARA,102995,,
HISAR,HISAR,SHAMSUKH,102996,,
HISAR,HISAR,KIRORI,102997,,
HISAR,HISAR,DURJANPUR,102998,,
HISAR,HISAR,CHIKANWASH,102999,,
HISAR,HISAR,AGROHA,103000,,
HISAR,HISAR,JAGAN,103001,,
HISAR,HISAR,MATRSHYAM,103002,,
HISAR,HISAR,SHAHPUR,103003,,
HISAR,HISAR,RAVLVASH KHURD,103004,,
HISAR,HISAR,NYOLIKALAN,103005,,
HISAR,HISAR,DEVA,103006,,
HISAR,HISAR,PATAN,103007,,
HISAR,HISAR,ARYA NAGAR,103008,,
HISAR,HISAR,HINDWAN,103009,,
HISAR,HISAR,CHOUDHRIWAS,103010,,
HISAR,HISAR,PANIHAR CHAK,103011,,
HISAR,HISAR,BHERIYA,103012,,
HISAR,HISAR,MUKALAN,103013,,
HISAR,HISAR,CHIDODH,103014,,
HISAR,HISAR,RAWAT KHERA,103015,,
HISAR,HISAR,TALWANDI BADSHAPUR,103016,,
HISAR,HISAR,TALWANDI RUKKA,103017,,
HISAR,HISAR,MANGLI AAKLAN,103018,,
HISAR,HISAR,MANGALI SURTIYA,103019,,
HISAR,HISAR,MANGALI MOHBAT,103020,,
HISAR,HISAR,SINGHRAN,103021,,
HISAR,HISAR,KALWAS,103022,,
HISAR,HISAR,NALWA,103023,,
HISAR,HISAR,SAHARWA,103024,,
HISAR,HISAR,BURE,103025,,
HISAR,HISAR,DHUBETA,103026,,
HISAR,HISAR,HARITA,103027,,
HISAR,HISAR,DAYA,103028,,
HISAR,HISAR,BADORAGNAN,103029,,
HISAR,HISAR,BHOJRAJ,103030,,
HISAR,HISAR,DAHIMA,103031,,
HISAR,HISAR,PAYAL,103032,,
HISAR,HISAR,DHIGTANA,103033,,
HISAR,HISAR,MAIYR,103034,,
HISAR,HISAR,MIRKA,103035,,
HISAR,HISAR,SABRWAS,103036,,
HISAR,HISAR,SANDOL,103037,,
HISAR,HISAR,KIRARA,103038,,
HISAR,HISAR,THASKA,103039,,
HISAR,HISAR,FRANSI,103040,,
HISAR,HISAR,RISALU_KHEDA,103041,,
HISAR,HISAR,MEENGNI KHERA,103042,,
HISAR,HISAR,MEENGNI KHERA,103043,,
HISAR,HISAR,TOKAS,103044,,
HISAR,HISAR,LUDAS,103045,,
HISAR,HISAR,NATHWANA,103046,,
HISAR,HISAR,NATHWANA,103047,,
HISAR,HISAR,MANGLI BRAHMNAN,103048,,
HISAR,HISAR,HARIKOT,103049,,
HISAR,HISAR,MANGALI JHRA,103050,,
HISAR,HISAR,BADO BRHMANAN,103051,,
HISAR,HISAR,BHARI,103052,,
HISAR,HISAR,GUNJAR,103053,,
HISAR,HISAR,CHARNOD,103054,,
HISAR,HISAR,DHANI JATAN,103055,,
HISAR,HISAR,BALAWAS,103056,,
HISAR,HANSI,BANDA HERI,103057,,
HISAR,HANSI,HANSI,103058,,
HISAR,HANSI,BIR HANSI,103059,,
HISAR,HANSI,KUTABPUR,103060,,
HISAR,HANSI,BHATALA,103061,,
HISAR,HANSI,CHANNOT,103062,,
HISAR,HANSI,GHIRAI,103063,,
HISAR,HANSI,MEHANDA,103064,,
HISAR,HANSI,KUMBHA,103065,,
HISAR,HANSI,"SHEKHPURA,DHANI SHOBHA,DHANI CHANDERPAUL,DHANI KEN",103066,,
HISAR,HANSI,KHERI_GAGAN,103067,,
HISAR,HANSI,SORKHI,103068,,
HISAR,HANSI,UMRA,103069,,
HISAR,HANSI,RAMAYNA,103070,,
HISAR,HANSI,SULTANPUR,103071,,
HISAR,HANSI,KAWARI,103072,,
HISAR,HANSI,MAUJADPUR,103073,,
HISAR,HANSI,PUTTHI MANGALKHAN,103074,,
HISAR,HANSI,DHANA,103075,,
HISAR,HANSI,SISAI BOLAN,103076,,
HISAR,HANSI,MASUDPUR,103077,,
HISAR,HANSI,MAHJAT,103078,,
HISAR,HANSI,SINGHWA RAGHO,103079,,
HISAR,HANSI,KHANPUR,103080,,
HISAR,HANSI,DATA,103081,,
HISAR,HANSI,SHALA DHERI,103082,,
HISAR,HANSI,GHURANA,103083,,
HISAR,HANSI,HAZAMPUR,103084,,
HISAR,HANSI,DAPAL,103085,,
HISAR,HANSI,JAMAWADI,103086,,
HISAR,HANSI,DHANDEHRI,103087,,
HISAR,HANSI,DAHIMAN,103088,,
HISAR,HANSI,KAJAL,103089,,
HISAR,HANSI,KHEDI BARKESH,103090,,
HISAR,HANSI,SINDHAR,103091,,
HISAR,HANSI,THARWA,103092,,
HISAR,HANSI,GHARI,103093,,
HISAR,HANSI,KHARKHRA,103094,,
HISAR,HANSI,KULANA,103095,,
HISAR,HANSI,SISAI KALI RAWAN,103096,,
HISAR,ADAMPUR,NYOLIKHURD,103097,,
HISAR,ADAMPUR,ADAMPUR,103098,,
HISAR,ADAMPUR,SADALPUR,103099,,
HISAR,ADAMPUR,KHARABARWALA,103100,,
HISAR,ADAMPUR,KOHLI,103101,,
HISAR,ADAMPUR,MAHALSARA,103102,,
HISAR,ADAMPUR,ASHRAWA,103103,,
HISAR,ADAMPUR,KALIRAVAN,103104,,
HISAR,ADAMPUR,KHASA_MAHAJAN,103105,,
HISAR,ADAMPUR,SARANGPUR,103106,,
HISAR,ADAMPUR,KHAIRMPUR,103107,,
HISAR,ADAMPUR,BHANA,103108,,
HISAR,ADAMPUR,BHODIA KHERA BISHNOIAN,103109,,
HISAR,ADAMPUR,"SISWAL,DHANI SISWAL",103110,,
HISAR,ADAMPUR,MOHABATPUR,103111,,
HISAR,ADAMPUR,BAGLA,103112,,
HISAR,ADAMPUR,MODAKHERA,103113,,
HISAR,ADAMPUR,KABREL,103114,,
HISAR,ADAMPUR,JAKHOD,103115,,
HISAR,ADAMPUR,LADWI,103116,,
HISAR,ADAMPUR,MALAPUR,103117,,
HISAR,ADAMPUR,KAJLA,103118,,
HISAR,ADAMPUR,CHULI KALAN,103119,,
HISAR,ADAMPUR,CHULI KHURD,103120,,
HISAR,ADAMPUR,CHULI BAGDIAN,103121,,
HISAR,ADAMPUR,DAROLI,103122,,
HISAR,ADAMPUR,MOTHSARA,103123,,
HISAR,ADAMPUR,INCHAKHEDI,103124,,
HISAR,ADAMPUR,CHABARWAL,103125,,
HISAR,ADAMPUR,MANDI ADAMPUR,103126,,
HISAR,NARNAUND,NARNAUND,103127,,
HISAR,NARNAUND,BUDANA,103128,,
HISAR,NARNAUND,BAINI AMERPUR,103129,,
HISAR,NARNAUND,RAJTHAL,103130,,
HISAR,NARNAUND,SULCHANI,103131,,
HISAR,NARNAUND,PETWAR,103132,,
HISAR,NARNAUND,PALI,103133,,
HISAR,NARNAUND,MAJRA,103134,,
HISAR,NARNAUND,RAJPURA,103135,,
HISAR,NARNAUND,MOTH_KRNEL_SAHEB,103136,,
HISAR,NARNAUND,MILKPUR,103137,,
HISAR,NARNAUND,ORANG SHAHPUR,103138,,
HISAR,NARNAUND,KAGSAR,103139,,
HISAR,NARNAUND,MADHA,103140,,
HISAR,NARNAUND,KHERI_ROJ,103141,,
HISAR,NARNAUND,KHERI_SHEORAN,103142,,
HISAR,NARNAUND,MOTH_RANGRAN,103143,,
HISAR,BARWALA,JEWARA,103144,,
HISAR,BARWALA,BADO PATTI AWAL,103145,,
HISAR,BARWALA,PANGHAL,103146,,
HISAR,BARWALA,RAJLI,103147,,
HISAR,BARWALA,BUGANA,103148,,
HISAR,BARWALA,KHEDAR,103149,,
HISAR,BARWALA,BALAK,103150,,
HISAR,BARWALA,SARSOD,103151,,
HISAR,BARWALA,"BARWALA (RURAL, (DHANI GARAN, (DHANI MIRDAD(DHANI",103152,,
HISAR,BARWALA,HASANGARH,103153,,
HISAR,BARWALA,BOBUA,103154,,
HISAR,BARWALA,GABIPUR,103155,,
HISAR,BARWALA,KHARAK,103156,,
HISAR,BARWALA,SANDLANA,103157,,
HISAR,BARWALA,BHANBHORI,103158,,
HISAR,BARWALA,SARSANA,103159,,
HISAR,BARWALA,BAYANKHEDA,103160,,
HISAR,BARWALA,BADHAWAR,103161,,
HISAR,BARWALA,DHAD,103162,,
HISAR,BARWALA,MADLODA,103163,,
HISAR,BARWALA,SARHERA,103164,,
HISAR,BARWALA,BADOPATTI DOY,103165,,
HISAR,BARWALA,KHEDI_BARKI,103166,,
HISAR,BARWALA,CHAAN,103167,,
HISAR,BARWALA,GYANPURA,103168,,
HISAR,BARWALA,KHARKADA,103169,,
HISAR,BARWALA,IASSARHEDI,103170,,
HISAR,BARWALA,IASSARHEDI,103171,,
HISAR,BARWALA,BICHPADI,103172,,
HISAR,BARWALA,KUMBHA KHERA,103173,,
HISAR,UKLANA,UKLANA,103174,,
HISAR,UKLANA,BUDA KHERA,103175,,
HISAR,UKLANA,DOLATPUR,103176,,
HISAR,UKLANA,PARBHUWALA,103177,,
HISAR,UKLANA,NAYAGAON,103178,,
HISAR,UKLANA,BHAIRI AKBARPUR,103179,,
HISAR,UKLANA,BHITMADA,103180,,
HISAR,UKLANA,LITANI,103181,,
HISAR,UKLANA,SAHU,103182,,
HISAR,UKLANA,PABRA,103183,,
HISAR,UKLANA,CHAMARKHEDA,103184,,
HISAR,UKLANA,KANOH,103185,,
HISAR,UKLANA,KALARBHAINI,103186,,
HISAR,UKLANA,BHANI BADASHPUR,103187,,
HISAR,UKLANA,SUREWALA,103188,,
HISAR,BASS,BHATOL JATAN,103189,,
HISAR,BASS,THURANA,103190,,
HISAR,BASS,KHARBALA,103191,,
HISAR,BASS,BASS KHURD BEJAN,103192,,
HISAR,BASS,SISAR,103193,,
HISAR,BASS,BADALA,103194,,
HISAR,BASS,BASS BADSHAHPUR,103195,,
HISAR,BASS,BASS AKBARPUR,103196,,
HISAR,BASS,BASS AZAM SHAHPUR,103197,,
HISAR,BASS,KANIKHEDI DHARAMKHERI,103198,,
HISAR,BASS,UGALAN,103199,,
HISAR,BASS,MOHLA,103200,,
HISAR,BASS,BADCHAPPAR,103201,,
HISAR,BASS,BHAKLANA,103202,,
HISAR,BASS,SINGHWA KHAS,103203,,
HISAR,BASS,MADAN HERI,103204,,
HISAR,BASS,PUTHI SAMAN,103205,,
HISAR,BASS,KHAND KHERI,103206,,
HISAR,BASS,BHATOL RANGRAN,103207,,
HISAR,BASS,GHUSKHANI,103208,,
HISAR,BASS,JAMNI KHEDA,103209,,
HISAR,BASS,KHEDA RAGHANAN,103210,,
Jhajjar,Bahadurgarh,Bahadurgarh,103211,,
Jhajjar,Bahadurgarh,Mandothi,103212,,
Jhajjar,Bahadurgarh,Sadhpur,103213,,
Jhajjar,Bahadurgarh,Noona Majra,103214,,
Jhajjar,Bahadurgarh,Sankol,103215,,
Jhajjar,Bahadurgarh,Rohad,103216,,
Jhajjar,Bahadurgarh,Balour,103217,,
Jhajjar,Bahadurgarh,Barkatabad,103218,,
Jhajjar,Bahadurgarh,Kheri Jasaur,103219,,
Jhajjar,Bahadurgarh,Dahkora,103220,,
Jhajjar,Bahadurgarh,Jasaur Kheri,103221,,
Jhajjar,Bahadurgarh,Ladrawan,103222,,
Jhajjar,Bahadurgarh,Kulasi,103223,,
Jhajjar,Bahadurgarh,Kanonda,103224,,
Jhajjar,Bahadurgarh,Parnala,103225,,
Jhajjar,Bahadurgarh,Brahi,103226,,
Jhajjar,Bahadurgarh,Asaudah Siwan,103227,,
Jhajjar,Bahadurgarh,Asaudah Todran,103228,,
Jhajjar,Bahadurgarh,Bhaproda,103229,,
Jhajjar,Bahadurgarh,Kharhar,103230,,
Jhajjar,Bahadurgarh,Chhara,103231,,
Jhajjar,Bahadurgarh,Silothi,103232,,
Jhajjar,Bahadurgarh,Kharman,103233,,
Jhajjar,Bahadurgarh,Chhudani,103234,,
Jhajjar,Bahadurgarh,Asanda,103235,,
Jhajjar,Bahadurgarh,Mehandipur,103236,,
Jhajjar,Bahadurgarh,Tandaheri,103237,,
Jhajjar,Bahadurgarh,Kherka Musalman,103238,,
Jhajjar,Bahadurgarh,Lowa Khurd,103239,,
Jhajjar,Bahadurgarh,Kasar,103240,,
Jhajjar,Bahadurgarh,Lowa Kalan,103241,,
Jhajjar,Bahadurgarh,Sidipur,103242,,
Jhajjar,Bahadurgarh,Isharheri,103243,,
Jhajjar,Bahadurgarh,Soldha,103244,,
Jhajjar,Bahadurgarh,Loharheri,103245,,
Jhajjar,Bahadurgarh,Khairpur,103246,,
Jhajjar,Bahadurgarh,Bahmauli,103247,,
Jhajjar,Bahadurgarh,Hassanpur,103248,,
Jhajjar,Bahadurgarh,Jakhota,103249,,
Jhajjar,Bahadurgarh,Majra Asanda,103250,,
Jhajjar,Bahadurgarh,Mattan,103251,,
Jhajjar,Bahadurgarh,Rewari khera,103252,,
Jhajjar,Bahadurgarh,Mukandpur,103253,,
Jhajjar,Bahadurgarh,Agarpur,103254,,
Jhajjar,Bahadurgarh,Sarai Aurangabad,103255,,
Jhajjar,Bahadurgarh,Nilothi,103256,,
Jhajjar,Beri,Mohamdpur Majra,103257,,
Jhajjar,Beri,Gochhi,103258,,
Jhajjar,Beri,Dhandlan,103259,,
Jhajjar,Beri,Dighal,103260,,
Jhajjar,Beri,Barhana,103261,,
Jhajjar,Beri,Gangtan,103262,,
Jhajjar,Beri,Madana Kalan,103263,,
Jhajjar,Beri,Chhochhi,103264,,
Jhajjar,Beri,Dujana,103265,,
Jhajjar,Beri,Dhour,103266,,
Jhajjar,Beri,Malikpur,103267,,
Jhajjar,Beri,Shaphipur,103268,,
Jhajjar,Beri,Achhej,103269,,
Jhajjar,Beri,Jahazgarh,103270,,
Jhajjar,Beri,Chimni,103271,,
Jhajjar,Beri,Dharana,103272,,
Jhajjar,Beri,Dubaldhan Ghikyan,103273,,
Jhajjar,Beri,Dubaldhan Kirman,103274,,
Jhajjar,Beri,Majra Dubaldhan-I&II,103275,,
Jhajjar,Beri,Dubaldhan Bidhyan,103276,,
Jhajjar,Beri,Beri Khas,103277,,
Jhajjar,Beri,Siwana,103278,,
Jhajjar,Beri,Wazirpur,103279,,
Jhajjar,Beri,Seria,103280,,
Jhajjar,Beri,Lakaria,103281,,
Jhajjar,Beri,Diwana,103282,,
Jhajjar,Beri,Bahmbeva,103283,,
Jhajjar,Beri,Madana Khurd,103284,,
Jhajjar,Beri,Chamanpura,103285,,
Jhajjar,Beri,Paharipur,103286,,
Jhajjar,Beri,Parla,103287,,
Jhajjar,Beri,Beri Dopana,103288,,
Jhajjar,Beri,Bhutian,103289,,
Jhajjar,Beri,Bakra,103290,,
Jhajjar,Beri,Bisan,103291,,
Jhajjar,Beri,Baghpur,103292,,
Jhajjar,Beri,Mankawas,103293,,
Jhajjar,Jhajjar,Gurawar,103294,,
Jhajjar,Jhajjar,Jhajjar,103295,,
Jhajjar,Jhajjar,Kamalgarh,103296,,
Jhajjar,Jhajjar,Bhadani,103297,,
Jhajjar,Jhajjar,Kablana,103298,,
Jhajjar,Jhajjar,Gawalison,103299,,
Jhajjar,Jhajjar,Talao,103300,,
Jhajjar,Jhajjar,Kheri Hoshdarpur,103301,,
Jhajjar,Jhajjar,Zahadpur,103302,,
Jhajjar,Jhajjar,Kheri Kummar,103303,,
Jhajjar,Jhajjar,Hassanpur,103304,,
Jhajjar,Jhajjar,Raiya urf Bakhtawarpur,103305,,
Jhajjar,Jhajjar,Saloudha,103306,,
Jhajjar,Jhajjar,Dawala,103307,,
Jhajjar,Jhajjar,Surehti,103308,,
Jhajjar,Jhajjar,Kilroud,103309,,
Jhajjar,Jhajjar,Samaspur Majra,103310,,
Jhajjar,Jhajjar,Kasni,103311,,
Jhajjar,Jhajjar,Dhakla,103312,,
Jhajjar,Jhajjar,Babepur,103313,,
Jhajjar,Jhajjar,Subana,103314,,
Jhajjar,Jhajjar,Chandol,103315,,
Jhajjar,Jhajjar,Jaitpur,103316,,
Jhajjar,Jhajjar,Neola,103317,,
Jhajjar,Jhajjar,Tumbaheri,103318,,
Jhajjar,Jhajjar,Dharoli,103319,,
Jhajjar,Jhajjar,Silana,103320,,
Jhajjar,Jhajjar,Gijarod,103321,,
Jhajjar,Jhajjar,Dadanpur,103322,,
Jhajjar,Jhajjar,Khudan,103323,,
Jhajjar,Jhajjar,Ahri,103324,,
Jhajjar,Jhajjar,Kulana,103325,,
Jhajjar,Jhajjar,Kahari,103326,,
Jhajjar,Jhajjar,Machhroli,103327,,
Jhajjar,Jhajjar,Bathera,103328,,
Jhajjar,Jhajjar,Lohari,103329,,
Jhajjar,Jhajjar,Patauda,103330,,
Jhajjar,Jhajjar,Kheri Taluka Patauda,103331,,
Jhajjar,Jhajjar,Mehrana,103332,,
Jhajjar,Jhajjar,Birdhana,103333,,
Jhajjar,Jhajjar,Fortpura,103334,,
Jhajjar,Jhajjar,Tatarpur,103335,,
Jhajjar,Jhajjar,Surkhpur Tappa Haveli,103336,,
Jhajjar,Jhajjar,Bir Sunarwala,103337,,
Jhajjar,Jhajjar,Nangli Viran,103338,,
Jhajjar,Jhajjar,Kheri Asra,103339,,
Jhajjar,Jhajjar,Bhadana,103340,,
Jhajjar,Jhajjar,Bhadana,103341,,
Jhajjar,Jhajjar,Shekhupur Jat,103342,,
Jhajjar,Jhajjar,Karodha,103343,,
Jhajjar,Jhajjar,Sikanderpur,103344,,
Jhajjar,Jhajjar,BajidpurTappa Haveli,103345,,
Jhajjar,Jhajjar,Boria,103346,,
Jhajjar,Jhajjar,Silani Pana Jalim,103347,,
Jhajjar,Jhajjar,Silani Pana Kesho,103348,,
Jhajjar,Jhajjar,Kunjia,103349,,
Jhajjar,Jhajjar,Chandpur,103350,,
Jhajjar,Jhajjar,Fatehpuri,103351,,
Jhajjar,Jhajjar,Kanwah,103352,,
Jhajjar,Jhajjar,Surkhpur Viran,103353,,
Jhajjar,Jhajjar,Girgharpur,103354,,
Jhajjar,Jhajjar,Jatwara,103355,,
Jhajjar,Jhajjar,Sarola,103356,,
Jhajjar,Jhajjar,Mubarikpur,103357,,
Jhajjar,Jhajjar,Durina,103358,,
Jhajjar,Jhajjar,Raipur,103359,,
Jhajjar,Jhajjar,Khakhana,103360,,
Jhajjar,Jhajjar,Sabili,103361,,
Jhajjar,Jhajjar,Issarhera,103362,,
Jhajjar,Jhajjar,Chhapar,103363,,
Jhajjar,Jhajjar,Koka,103364,,
Jhajjar,Jhajjar,Amadalpur,103365,,
Jhajjar,Jhajjar,Asadpur Khera,103366,,
Jhajjar,Jhajjar,Patasani,103367,,
Jhajjar,Jhajjar,Untlodha,103368,,
Jhajjar,Jhajjar,Rankhanda,103369,,
Jhajjar,Jhajjar,Jondhi,103370,,
Jhajjar,Jhajjar,Tamaspura,103371,,
Jhajjar,Jhajjar,Khatiwas,103372,,
Jhajjar,Jhajjar,Gudha,103373,,
Jhajjar,Jhajjar,Babra,103374,,
Jhajjar,Jhajjar,Bikhanpur Viran,103375,,
Jhajjar,Jhajjar,Chandpuri Viran,103376,,
Jhajjar,Matanhail,Bir Chhuchhakwas,103377,,
Jhajjar,Matanhail,Islamgarh,103378,,
Jhajjar,Matanhail,Bhindawas,103379,,
Jhajjar,Matanhail,Khachhroli,103380,,
Jhajjar,Matanhail,Shelnga,103381,,
Jhajjar,Matanhail,Birohar,103382,,
Jhajjar,Matanhail,Sasroli,103383,,
Jhajjar,Matanhail,Nogawan,103384,,
Jhajjar,Matanhail,Jhamri,103385,,
Jhajjar,Matanhail,Jharli,103386,,
Jhajjar,Matanhail,Matanhail,103387,https://goo.gl/maps/SwL8mzyjc9Psv5YS6?g_st=aw,
Jhajjar,Matanhail,Sundrehti,103388,,
Jhajjar,Matanhail,Mundsa,103389,,
Jhajjar,Matanhail,Khetawas,103390,,
Jhajjar,Matanhail,Koyalpuri,103391,,
Jhajjar,Matanhail,Akheri Madanpur,103392,,
Jhajjar,Matanhail,Khanpur Khurd,103393,,
Jhajjar,Matanhail,Khorda,103394,,
Jhajjar,Matanhail,Goria,103395,,
Jhajjar,Matanhail,Bahu,103396,,
Jhajjar,Matanhail,Redhuwas,103397,,
Jhajjar,Matanhail,Marot,103398,,
Jhajjar,Matanhail,Shahjanpur,103399,,
Jhajjar,Matanhail,Kaliawas,103400,,
Jhajjar,Matanhail,Ruriawas,103401,,
Jhajjar,Matanhail,Dhalanwas,103402,,
Jhajjar,Matanhail,Bajidpur Tappa Birohar,103403,,
Jhajjar,Matanhail,Bambuliya,103404,,
Jhajjar,Matanhail,Khapurwas,103405,,
Jhajjar,Matanhail,Chadwana,103406,,
Jhajjar,Matanhail,Amadalsahpur,103407,,
Jhajjar,Matanhail,Mohanbari,103408,,
Jhajjar,Matanhail,Khanpur Kalan,103409,,
Jhajjar,Matanhail,Khera Tharu,103410,,
Jhajjar,Matanhail,Maliawas,103411,,
Jind,Jind,Jind,103412,,
Jind,Jind,Julani,103413,,
Jind,Jind,Ram rai,103414,,
Jind,Jind,Intal kalan,103415,,
Jind,Jind,Sangatpura,103416,,
Jind,Jind,Dariyawala,103417,,
Jind,Jind,Rajpura,103418,,
Jind,Jind,Asrafgarh,103419,,
Jind,Jind,Jhanj kalan,103420,,
Jind,Jind,Jalalpura kalan,103421,,
Jind,Jind,Jajwan,103422,,
Jind,Jind,Barsola,103423,,
Jind,Jind,Kandela,103424,,
Jind,Jind,Ahirka,103425,,
Jind,Jind,Rupgarh,103426,,
Jind,Jind,Khokhri,103427,,
Jind,Jind,Lohchab,103428,,
Jind,Jind,Siwaha,103429,,
Jind,Jind,Kharak ramji,103430,,
Jind,Jind,Lalit khera,103431,,
Jind,Jind,Brah kalan,103432,,
Jind,Jind,Brah khurd,103433,,
Jind,Jind,Nirjan,103434,,
Jind,Jind,Manoharpur,103435,,
Jind,Jind,Bibipur,103436,,
Jind,Jind,Baroli,103437,,
Jind,Jind,Nidani,103438,,
Jind,Jind,Nidana,103439,,
Jind,Jind,Igrah,103440,,
Jind,Jind,Dhigana,103441,,
Jind,Jind,Kinana,103442,,
Jind,Jind,Anopgarh,103443,,
Jind,Jind,Radhana,103444,,
Jind,Jind,Shamlo kalan,103445,,
Jind,Jind,Amarheri,103446,,
Jind,Jind,Jhanj khurd,103447,,
Jind,Jind,Ikash,103448,,
Jind,Jind,Intal khurd,103449,,
Jind,Jind,Dhanda Kheri,103450,,
Jind,Jind,Gunkali,103451,,
Jind,Jind,Baganwala,103452,,
Jind,Jind,Gobind pura,103453,,
Jind,Jind,KISHANPURA,103454,,
Jind,Jind,Jalalpura khurd,103455,,
Jind,Jind,Bir barban,103456,,
Jind,Jind,Barodi,103457,,
Jind,Jind,Ker kheri,103458,,
Jind,Jind,Jitgarh,103459,,
Jind,Jind,Haibatpur-Teg Bahadurpur,103460,,
Jind,Jind,Taloda,103461,,
Jind,Jind,Kheri taloda,103462,,
Jind,Jind,Assan,103463,,
Jind,Jind,Chabri,103464,,
Jind,Jind,Sindhvi khera,103465,,
Jind,Jind,Pandu Pindara,103466,,
Jind,Jind,Lakhmirwala,103467,,
Jind,Jind,Barsana,103468,,
Jind,Jind,Mando kheri,103469,,
Jind,Jind,Ghimana,103470,,
Jind,Jind,Ramgarh,103471,,
Jind,Jind,Bahbal pur,103472,,
Jind,Jind,Bishan pura,103473,,
Jind,Jind,Padana,103474,,
Jind,Jind,Bhairu khera,103475,,
Jind,Jind,Bra khera,103476,,
Jind,Jind,Shamlo khurd,103477,,
Jind,Jind,Khema kheri,103478,,
Jind,Jind,Ramkali,103479,,
Jind,Jind,Ponkar kheri,103480,,
Jind,Safido,Muana,103481,,
Jind,Safido,Bahadurgarh,103482,,
Jind,Safido,Malar,103483,,
Jind,Safido,Karkana,103484,,
Jind,Safido,Hatt,103485,,
Jind,Safido,Harigarh,103486,,
Jind,Safido,Anchar kalan,103487,,
Jind,Safido,Siwanamal,103488,,
Jind,Safido,Memmabad,103489,,
Jind,Safido,Bhuslana,103490,,
Jind,Safido,Safidon,103491,,
Jind,Safido,Kurar,103492,,
Jind,Safido,Anta,103493,,
Jind,Safido,Singhpura,103494,,
Jind,Safido,Khera khemwanti,103495,,
Jind,Safido,Didwaras,103496,,
Jind,Safido,Singhana,103497,,
Jind,Safido,Malakpur,103498,,
Jind,Safido,Teh malakpur,103499,,
Jind,Safido,Rohar,103500,,
Jind,Safido,Dharamgarh,103501,,
Jind,Safido,Chhapar,103502,,
